Vehicle Type,Distance (km),Is Weekend,Weather Code,Traffic Code,Day of Week,Month,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Delayed
2,1.6637760189395179,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.7611533607030959,0,0,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.1965340808701002,0,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1.133725266443236,0,0,3,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1.4352396437690196,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.40970666611317,0,0,2,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0.31368297906674214,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-1.4166638615098879,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.9250225838321772,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.7016186747343107,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,0.7189029384026677,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.07041176911896926,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.4999689319368122,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,0.5537421966828118,0,0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,-0.4468246223409665,0,2,1,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.2368640294295999,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1.4909333822559476,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.15683308746075433,0,0,2,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.6701663953124573,0,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.29255776791652804,0,0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-0.3200733554396817,0,0,3,3,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.29318672306668186,1,0,1,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-1.1151494841841043,1,0,1,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.9858487883917372,0,0,2,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.08001413782361205,1,2,1,5,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1.2796812707538063,1,1,1,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1.1049181603293077,0,0,1,4,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.8629384689723095,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1.2719993757900923,1,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.9013479437908807,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-0.12034408638311175,1,0,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0.3040806103620994,1,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1.3718640103183772,0,0,2,2,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.1746841701528896,1,0,1,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.0088944732828797,1,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,-1.5991088668981008,1,0,1,5,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.2316694272305924,1,0,1,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.0978652205157473,0,0,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0.12547655245574357,1,2,1,5,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1.1010772128474506,0,2,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1.446762486214591,1,0,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-1.3705724917276025,0,1,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3693767175536703,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-1.1151494841841043,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-0.5159616770143945,0,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0.6247997250971684,0,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-1.6106317093436722,1,0,2,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,-1.0402510082878906,0,1,1,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.0959447467748187,0,0,3,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.5178200146289476,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0.0006457592953873495,0,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.3309672427350992,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.899427470049952,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2,-0.6446334176566079,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.8398927840811669,1,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,-0.2298110896160395,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-0.7944303694490353,0,0,2,2,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,-0.2835843543620391,0,1,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-1.2879921208676746,0,2,2,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.947439313573166,0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,-0.030081820559469563,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.3257726405360917,0,2,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,-0.9883982172828195,1,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.6407924701747507,0,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.1394866876660217,1,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.476198547478673,0,0,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,-0.23749298457975374,0,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.4320276514373163,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.3834489888903241,0,0,3,4,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2,-1.5261308647428156,0,0,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,0.5210941430870263,1,1,2,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,-1.2668669097174603,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.778437624371453,0,0,2,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.3213648740304564,0,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-1.341765385613674,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0.09282849885995809,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.6106317093436722,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1.2009418473757356,1,0,2,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,0.5883107240195258,1,1,1,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0.7477100445165961,1,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1.4301071776963876,0,2,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-0.669599576288679,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.7246643596254534,0,2,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2,-0.33543714536711017,0,0,1,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,-0.8770107403089632,0,0,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.9493597873140945,0,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.4788437207865981,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.4608347575512446,0,0,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,-1.4627552312921732,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-0.37384662018568127,0,2,2,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1.3104088506086633,0,0,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3,1.5792751743386613,0,1,2,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-1.299514963313246,0,1,2,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.5703017607841723,1,1,2,6,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,-0.6849633662161075,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,0.16580650101524327,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0.7707557294077387,1,0,1,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.7117878624627318,0,0,2,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3,-1.0056824809511766,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.238059803603532,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0.18117029094267173,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.2432544058025394,1,1,1,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.4147433877689592,0,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,0.1965340808701002,1,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0.4961279844549551,0,1,2,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-1.4147433877689592,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1.3257726405360917,0,0,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.051207031709683694,0,2,2,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.3648110705048169,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1.4429215387327337,0,0,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.1933220885383969,0,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.2873631657175206,1,2,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0.16004507979245758,0,0,2,3,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1.2892836394584493,0,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.1049802964556833,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.233589900971521,0,0,2,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3,-1.6452002366803862,0,0,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.7976423617807386,0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.4634799308591696,0,0,3,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0.8187675729309527,0,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1.3276931142770203,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,1.364182115354663,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-1.2495826460491033,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0.37321766503552745,0,2,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.7117878624627318,1,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0377015793968083,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.4454709676238162,1,0,3,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-0.47371125471396625,1,1,1,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1.58119564807959,1,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1.3718640103183772,0,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.010248128000030134,1,0,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-0.8270784230448208,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,0.7553919394803102,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.5274845194599659,0,0,1,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-1.441630020141959,0,1,1,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-1.6336773942348148,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.5697349417603941,0,1,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,0.29255776791652804,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.3200733554396817,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0050535258010227,1,0,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.6119853640608224,0,2,2,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,-0.05696845293246936,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1.0665086855107366,0,1,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.5088466010744586,0,0,1,4,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.9916102096145228,1,1,1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.2015708025258893,0,2,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,-0.2432544058025394,1,0,1,5,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,-0.769464210816964,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0.3328877164760277,1,0,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-1.1573999064845326,0,2,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,-0.5025183608278946,1,0,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.2541482930979569,0,0,1,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,-1.4262662302145306,0,2,2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,1.4390805912508766,0,2,2,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.6375183417166719,0,0,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.509571300641455,1,0,1,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,-0.24901582702532507,0,2,2,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0.5729469340920974,0,1,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.241900751085389,0,2,1,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,1.2700789020491636,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.5428483093873944,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-1.5318922859656012,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.0242582632103083,1,0,3,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,-1.7028144489082429,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,-0.5313254669418229,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.7822785718533101,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1.2259080060078067,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,-0.8136351068583209,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.3321630169090313,0,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.151638485261747,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.533183804556376,0,1,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-1.1919684338212466,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.247033217158021,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-0.09537792775104051,0,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-1.3936181766187452,0,1,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1.4390805912508766,1,2,2,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,-1.5280513384837442,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,1.671457913903232,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,-0.43914272737725224,0,0,1,4,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.09345745401011195,0,1,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.7630738344440245,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-1.5799041294888152,0,0,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,1.3699435365774486,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,-0.6984066824026074,0,0,3,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3,1.5120585934061619,0,0,1,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.6100648903198939,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.03776371552318379,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-0.4410632011181808,0,0,1,3,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,-0.8443626867131778,1,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.6286406725790256,0,0,2,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.16067403494261145,0,0,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,-0.9442273212414628,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.3820953341731739,1,0,2,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0.5422193542372404,1,0,2,5,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0.08322613015531531,0,1,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.4089819665461736,0,1,2,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.3002396628802423,1,0,1,6,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.18501123842452882,1,0,2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.3277552504033959,0,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.21957976576124286,0,0,2,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.5261308647428156,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0.509571300641455,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1.6637760189395179,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-1.5107670748153872,1,0,2,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,-0.11842361264218319,0,2,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.1490890563706646,1,0,2,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1.55430901570659,0,0,3,2,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.5863902502785973,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.1631613277073183,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,1.4525239074373766,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,-0.2989481442894676,0,0,3,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.29126624932575335,0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.1804455913756753,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.42185846370889524,1,0,1,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,-1.5856655507116009,0,0,3,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,-0.9787958485781768,0,0,2,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.7905894219671782,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,0.10243086756460087,1,0,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-0.0684912953780407,1,1,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.7905894219671782,0,0,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.4217963275825196,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.45387756215452685,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.4915623374061016,1,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-1.069058114401819,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.11842361264218319,0,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.6144726568255292,1,0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.3277552504033959,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.8398927840811669,1,2,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.3148787532406743,0,1,2,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1.085713422920022,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-0.6907247874388932,1,2,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
